a,character,columns
204102,62446,182626
204103,62603,182626
204104,62760,182626
204105,63850,182617
204106,63876,182617
204107,63902,182617
204108,63928,182617
204109,65914,182640
204110,65962,182653
204111,65997,182653
204112,66032,182653
204113,66067,182653
204114,66102,182653
204115,66137,182653
204116,66172,182653
204117,66207,182653
204118,66242,182653
204119,66277,182653
204120,66312,182653
204121,66347,182653
204122,66382,182653
204123,66417,182653
204124,66452,182653
204125,66487,182653
204126,66522,182653
204127,66557,182653
204128,66592,182653
204129,66685,182653
204130,66842,182653
204131,66999,182653
204132,67156,182653
204133,67313,182653
204134,68994,182665
204135,69044,182671
204136,69088,182671
204137,69132,182671
204138,69176,182671
204139,69220,182671
204140,69264,182671
204141,69308,182671
204142,69352,182671
204143,69396,182671
204144,69440,182671
204145,69484,182671
204146,69528,182671
204147,69572,182671
204148,69668,182671
204149,69825,182671
204150,69982,182671
204151,70139,182671
204152,70296,182671
204153,70453,182671
204154,130248,182643
204155,72308,182668
204156,72364,182671
204157,72417,182671
204158,72470,182671
204159,72523,182671
204160,72576,182671
204161,72629,182671
204162,72682,182671
204163,72735,182671
204164,72788,182671
204165,72841,182671
204166,72894,182671
204167,72947,182671
204168,73000,182671
204169,73053,182671
204170,73122,182671
204171,73279,182671
204172,73436,182671
204173,73593,182671
204174,73750,182671
204175,73907,182671
204176,74064,182671
204177,74221,182671
204178,74378,182671
204179,74535,182671
204180,132656,182643
204181,132812,182643
204182,132968,182643
204183,133124,182643
204184,133280,182643
204185,133436,182643
204186,76617,182668
204187,76682,182671
204188,76744,182671
204189,76806,182671
204190,76868,182671
204191,76930,182671
204192,76992,182671
204193,77054,182671
204194,77116,182671
204195,77178,182671
204196,77240,182671
204197,77361,182671
204198,77518,182671
204199,77675,182671
204200,77832,182671
204201,77989,182671
204202,78146,182671
204203,78303,182671
204204,78460,182671
204205,78617,182671
204206,78774,182671
204207,78931,182671
204208,79088,182671
204209,79245,182671
204210,79402,182671
204211,79559,182671
204212,79716,182671
204213,79873,182671
204214,80030,182671
204215,80187,182671
204216,80344,182671
204217,80501,182671
204218,80658,182671
204219,80815,182671
204220,80972,182671
204221,81129,182671
204222,81286,182671
204223,81443,182671
204224,81600,182671
204225,82038,182690
204226,82126,182707
204227,82197,182707
204228,82268,182707
204229,82385,182707
204230,143386,182678
204231,51989,182660
204232,52056,182660
204233,52123,182660
204234,52190,182660
204235,52257,182660
204236,113348,182660
204237,143926,182646
204238,141704,182642
204239,141860,182642
204240,142016,182642
204241,142172,182642
204242,142328,182642
204243,142484,182642
204244,142640,182642
204245,142796,182642
204246,142952,182642
204247,143108,182642
204248,143264,182642
204249,143420,182642
204250,143576,182642
204251,143732,182642
204252,88468,182628
204253,88471,182628
204254,88474,182628
204255,88477,182628
204256,88480,182628
204257,88483,182628
204258,88486,182628
204259,88489,182628
204260,88492,182628
204261,88495,182628
204262,88498,182628
204263,88501,182628
204264,88504,182628
204265,88507,182628
204266,88510,182628
204267,88513,182628
204268,88516,182628
204269,88665,182628
204270,88822,182628
204271,88979,182628
204272,89136,182628
204273,89293,182628
204274,89450,182628
204275,89607,182628
204276,89764,182628
204277,150584,182638
204278,150672,182638
204279,150760,182638
204280,150848,182638
204281,150936,182638
204282,151024,182638
204283,151112,182638
204284,151200,182638
204285,151288,182638
204286,151376,182638
204287,151464,182638
204288,151552,182638
204289,151640,182638
204290,149816,182626
204291,92196,182612
204292,95828,182630
204293,95849,182630
204294,95870,182630
204295,95891,182630
204296,95912,182630
204297,95933,182630
204298,95954,182630
204299,95975,182630
204300,95996,182630
204301,96017,182630
204302,96038,182630
204303,96059,182630
204304,96080,182630
204305,96101,182630
204306,96122,182630
204307,96143,182630
204308,96164,182630
204309,96185,182630
204310,96206,182630
204311,96227,182630
204312,96248,182630
204313,96269,182630
204314,96290,182630
204315,96311,182630
204316,96332,182630
204317,96353,182630
204318,96374,182630
204319,96515,182630
204320,96672,182630
204321,96829,182630
204322,96986,182630
204323,97143,182630
204324,97300,182630
204325,97457,182630
204326,97614,182630
204327,97771,182630
204328,97928,182630
204329,98085,182630
204330,98242,182630
204331,98399,182630
204332,98556,182630
204333,98713,182630
204334,98870,182630
204335,99027,182630
204336,99184,182630
204337,99341,182630
204338,99498,182630
204339,99655,182630
204340,100888,182625
204341,100918,182625
204342,100948,182625
204343,100978,182625
204344,101008,182625
204345,101038,182625
204346,160762,182641
204347,160859,182641
204348,158924,182641
204349,159020,182641
204350,161150,182641
204351,161247,182641
204352,161344,182641
204353,161441,182641
204354,161538,182641
204355,161635,182641
204356,161732,182641
204357,161829,182641
204358,161926,182641
204359,162023,182641
204360,162120,182641
204361,162217,182641
204362,162314,182641
204363,162411,182641
204364,162508,182641
204365,162605,182641
204366,162702,182641
204367,162799,182641
204368,162896,182641
204369,162993,182641
204370,163090,182641
204371,163187,182641
204372,163284,182641
204373,163381,182641
204374,164036,182641
204375,164074,182641
204376,164112,182641
204377,164150,182641
204378,164188,182641
204379,164226,182641
204380,164264,182641
204381,164302,182641
204382,164340,182641
204383,164378,182641
204384,164480,182641
204385,164636,182641
204386,164792,182641
204387,164948,182641
204388,165104,182641
204389,165260,182641
204390,165416,182641
204391,165572,182641
204392,165728,182641
204393,165884,182641
204394,166040,182641
204395,166196,182641
204396,166352,182641
204397,166508,182641
204398,108918,182639
204399,109075,182639
204400,109232,182639
204401,109389,182639
204402,109546,182639
204403,109703,182639
204404,109860,182639
204405,110017,182639
204406,110174,182639
204407,140138,182642
204408,140240,182642
204409,140342,182642
204410,138878,182642
204411,138921,182642
204412,138964,182642
204413,139007,182642
204414,139050,182642
204415,139093,182642
204416,139136,182642
204417,139179,182642
204418,139222,182642
204419,139265,182642
204420,139308,182642
204421,139351,182642
204422,192326,182649
204423,192359,182649
204424,192392,182649
204425,192510,182649
204426,192652,182649
204427,192794,182649
204428,192936,182649
204429,193078,182649
204430,193220,182649
204431,193362,182649
204432,193504,182649
204433,193646,182649
204434,193788,182649
204435,193930,182649
204436,194072,182649
204437,194214,182649
204438,194356,182649
204439,194498,182649
204440,194640,182649
204441,194782,182649
204442,194924,182649
204443,195066,182649
204444,195208,182649
204445,195350,182649
204446,175468,182678
204447,144218,182678
204448,144320,182678
204449,144422,182678
204450,144524,182678
204451,144626,182678
204452,144728,182678
204453,144830,182678
204454,144932,182678
204455,145034,182678
204456,197728,182685
204457,197820,182685
204458,197912,182685
204459,198004,182685
204460,198096,182685
204461,146212,182714
204462,146264,182714
204463,198838,182721
204464,198880,182721
204465,125712,182721
204466,125728,182721
204467,125744,182721
204468,125760,182721
204469,125776,182721
204470,125792,182721
204471,125808,182721
204472,125824,182721
204473,125908,182721
204474,126024,182721
204475,126140,182721
204476,126256,182721
204477,126372,182721
204478,126488,182721
204479,126604,182721
204480,126720,182721
204481,126830,182715
204482,126952,182713
204483,127068,182713
204484,127168,182697
204485,126666,182685
204486,126732,182685
204487,126798,182685
204488,126864,182685
204489,96240,182680
204490,126996,182677
204491,127062,182677
204492,127128,182677
204493,127194,182677
204494,127260,182677
204495,127326,182677
204496,127392,182677
204497,127458,182677
204498,127524,182677
204499,127590,182677
204500,127656,182677
204501,127712,182667
204502,126304,182649
204503,126320,182649
204504,126336,182649
204505,126352,182649
204506,126368,182649
204507,126384,182649
204508,126400,182649
204509,126416,182649
204510,126502,182649
204511,126659,182649
204512,126816,182649
204513,126973,182649
204514,96956,182644
204515,97018,182644
204516,97080,182644
204517,97142,182644
204518,97204,182644
204519,97266,182644
204520,97328,182644
204521,97390,182644
204522,97452,182644
204523,97514,182644
204524,97576,182644
204525,97638,182644
204526,97700,182644
204527,97762,182644
204528,97824,182644
204529,97886,182644
204530,97954,182644
204531,98107,182644
204532,98260,182644
204533,98413,182644
204534,98566,182644
204535,133100,182634
204536,133216,182634
204537,133332,182634
204538,133448,182634
204539,133564,182634
204540,133680,182634
204541,133796,182634
204542,133912,182634
204543,134028,182634
204544,134144,182634
204545,134260,182634
204546,134376,182634
204547,132939,182634
204548,132964,182634
204549,132989,182634
204550,133014,182634
204551,133039,182634
204552,133096,182634
204553,133253,182634
204554,133410,182634
204555,133567,182634
204556,135536,182634
204557,135652,182634
204558,135768,182634
204559,135884,182634
204560,136000,182634
204561,136116,182634
204562,136232,182634
204563,136348,182634
204564,136464,182634
204565,136580,182634
204566,136696,182634
204567,136812,182634
204568,136928,182634
204569,139602,182668
204570,139636,182668
204571,139670,182668
204572,139704,182668
204573,139738,182668
204574,139772,182668
204575,139806,182668
204576,139840,182668
204577,139874,182668
204578,139908,182668
204579,139940,182666
204580,139965,182657
204581,139990,182648
204582,140044,182642
204583,140078,182642
204584,140112,182642
204585,140146,182642
204586,140180,182642
204587,140214,182642
204588,140248,182642
204589,140282,182642
204590,140316,182642
204591,140350,182642
204592,140384,182642
204593,140418,182642
204594,140452,182642
204595,140486,182642
204596,140520,182642
204597,140554,182642
204598,140588,182642
204599,140622,182642
204600,140656,182642
204601,140789,182642
204602,140946,182642
204603,147407,182645
204604,147532,182645
204605,147657,182645
204606,147782,182645
204607,147907,182645
204608,148032,182645
204609,148157,182645
204610,148282,182645
204611,148407,182645
204612,148532,182645
204613,148657,182645
204614,148782,182645
204615,148907,182645
204616,149032,182645
204617,149157,182645
204618,149282,182645
204619,149407,182645
204620,149532,182645
204621,149657,182645
204622,149782,182645
204623,149907,182645
204624,150032,182645
204625,150157,182645
204626,150282,182645
204627,150407,182645
204628,150532,182645
204629,150657,182626
204630,150782,182626
204631,150907,182626
204632,151032,182626
204633,151157,182626
204634,151282,182626
204635,151407,182626
204636,151532,182626
204637,148632,182638
204638,148682,182645
204639,148725,182645
204640,148768,182645
204641,148811,182645
